
Time,T_+ve,T_-ve,Flux,Fluxpos,Fluxneg
1834.350,0.675,-0.875,4.9603356e-09,6.59301192e-10,-1.557922e+01
1835.796,0.751,-0.772,3.206232216e-09,5.456088e-10,-1.321230e+01
1837.359,0.905,-0.812,3.915548604e-09,5.35577724e-10,-1.302439e+01
1838.938,0.744,-0.674,5.300559e-09,6.93438372e-10,-1.713347e+01
1840.608,0.664,-0.926,4.77776772e-09,6.13385388e-10,-1.519844e+01
1842.016,0.696,-0.744,5.33753352e-09,6.7561362e-10,-1.673179e+01
1843.478,0.702,-0.766,5.29073028e-09,6.60447216e-10,-1.634578e+01
1844.964,0.786,-0.785,4.71793608e-09,6.2309808e-10,-1.545785e+01
1846.604,0.739,-0.854,4.75830432e-09,6.09344604e-10,-1.512636e+01
1848.041,0.705,-0.698,5.45667804e-09,6.874362e-10,-1.708653e+01
1849.596,0.718,-0.849,4.8868974e-09,6.16984632e-10,-1.530344e+01
1851.132,0.730,-0.818,4.8414168e-09,6.32097576e-10,-1.562110e+01
1852.651,0.798,-0.789,4.7219634e-09,6.197598e-10,-1.524436e+01
1854.157,0.676,-0.708,5.29405272e-09,7.18806528e-10,-1.762033e+01
1855.528,0.630,-0.695,5.84421156e-09,7.53252984e-10,-1.834408e+01
1856.822,0.612,-0.663,5.94419364e-09,7.86857148e-10,-1.921142e+01
1858.176,0.658,-0.742,5.35535748e-09,7.18273908e-10,-1.756474e+01
1859.602,0.775,-0.767,4.97004552e-09,6.48037368e-10,-1.582539e+01
1861.057,0.660,-0.680,5.78525112e-09,7.47755316e-10,-1.815727e+01
1862.463,0.753,-0.747,4.99960296e-09,6.80837256e-10,-1.638802e+01
1864.040,0.648,-0.823,5.267493e-09,7.01188092e-10,-1.650417e+01
1865.519,0.798,-0.831,4.77526896e-09,6.55204968e-10,-1.517460e+01
1866.852,0.595,-0.535,7.19406468e-09,9.8127612e-10,-2.219512e+01
1868.272,1.041,-0.825,4.26155796e-09,6.04407276e-10,-1.353839e+01
1870.198,0.974,-0.885,4.2309828e-09,5.89759236e-10,-1.364198e+01
1871.970,0.801,-0.798,5.08151952e-09,6.48958068e-10,-1.569325e+01
1873.516,0.673,-0.745,5.60901132e-09,7.21854936e-10,-1.783926e+01
1875.117,0.797,-0.927,4.56285456e-09,5.9290704e-10,-1.471824e+01
1876.783,0.931,-0.869,4.294917e-09,5.42433672e-10,-1.345188e+01
1878.420,0.650,-0.705,5.47551972e-09,7.22235096e-10,-1.792803e+01
1879.774,0.852,-0.704,4.82184252e-09,6.27088968e-10,-1.555526e+01
1881.452,0.875,-0.826,4.51101816e-09,5.68902312e-10,-1.412601e+01
1883.101,0.733,-0.774,4.9812444e-09,6.51589884e-10,-1.607598e+01
1884.649,0.701,-0.815,5.00677452e-09,6.54114384e-10,-1.594523e+01
1886.304,0.894,-0.954,3.9963132e-09,5.45457528e-10,-1.331072e+01
1887.996,0.738,-0.797,5.29265088e-09,6.73196436e-10,-1.637466e+01
1889.358,0.710,-0.624,5.89436496e-09,7.79843196e-10,-1.904980e+01
1890.982,0.877,-0.913,4.49172504e-09,5.8579488e-10,-1.409110e+01
1892.606,0.702,-0.748,5.60436624e-09,7.50715812e-10,-1.729668e+01
1894.013,0.745,-0.705,5.60444148e-09,7.71502644e-10,-1.729020e+01
1895.552,0.693,-0.794,5.22940176e-09,7.42288536e-10,-1.711359e+01
1897.064,1.085,-0.819,4.19953644e-09,5.79610152e-10,-1.314663e+01
1898.867,0.677,-0.718,3.934379592e-09,6.2746002e-10,-1.449218e+01
1900.223,0.721,-0.679,3.752556192e-09,6.08647248e-10,-1.412624e+01
1901.701,0.894,-0.757,4.63675212e-09,6.29341416e-10,-1.473317e+01
1903.373,0.788,-0.778,4.99668048e-09,6.34614156e-10,-1.543424e+01
1904.880,0.632,-0.719,5.79336912e-09,7.25411412e-10,-1.789675e+01
1906.175,0.781,-0.664,3.579040872e-09,5.53331988e-10,-1.377852e+01
1907.704,0.595,-0.748,5.69914092e-09,7.31319732e-10,-1.811813e+01
1909.155,0.791,-0.856,4.75212276e-09,5.92039404e-10,-1.466913e+01
1910.738,0.842,-0.791,4.63942908e-09,6.02898912e-10,-1.496547e+01
1912.384,0.786,-0.804,4.86954468e-09,6.15900384e-10,-1.525459e+01
1913.848,0.758,-0.677,5.35903632e-09,6.92716068e-10,-1.715373e+01
1915.239,0.808,-0.633,5.31624852e-09,6.83165736e-10,-1.690442e+01
1916.725,0.815,-0.677,5.18875632e-09,6.56515728e-10,-1.625539e+01
1918.086,0.655,-0.546,6.16992156e-09,8.25444972e-10,-2.050555e+01
1919.403,0.709,-0.662,5.67056952e-09,7.05422916e-10,-1.750123e+01
1920.879,0.665,-0.767,5.3651664e-09,6.76072188e-10,-1.680000e+01
1922.116,0.589,-0.571,6.6960234e-09,8.3122578e-10,-2.066193e+01
1923.434,0.735,-0.729,5.19101352e-09,6.63478992e-10,-1.649460e+01
1924.896,0.696,-0.727,5.39867988e-09,6.8170014e-10,-1.690678e+01
1926.511,0.674,-0.919,4.82566788e-09,6.10377768e-10,-1.511433e+01
1927.895,0.647,-0.711,3.843021996e-09,5.81495904e-10,-1.447300e+01
1929.410,0.840,-0.868,4.50739476e-09,5.71718664e-10,-1.412100e+01
1931.090,0.697,-0.840,4.92128208e-09,6.43396644e-10,-1.588148e+01
1932.494,0.768,-0.707,5.18581008e-09,6.69876768e-10,-1.649364e+01
1934.045,0.724,-0.783,5.2086276e-09,6.60430584e-10,-1.620622e+01
1935.427,0.614,-0.658,6.14428848e-09,7.75915272e-10,-1.899067e+01
1936.798,0.915,-0.758,4.67358012e-09,5.91880212e-10,-1.445034e+01
1938.339,0.644,-0.626,6.15301632e-09,7.81691724e-10,-1.903275e+01
1939.712,0.774,-0.729,4.9820562e-09,6.70402656e-10,-1.634805e+01
1941.018,0.631,-0.531,6.8611356e-09,8.78845176e-10,-2.122954e+01
1942.557,0.958,-0.908,3.99636864e-09,5.59289412e-10,-1.350234e+01
1944.351,0.749,-0.836,4.97446488e-09,6.57377028e-10,-1.559595e+01
1945.865,0.938,-0.764,4.58130816e-09,6.1849062e-10,-1.456880e+01
1947.726,1.005,-0.924,4.08880692e-09,5.5074888e-10,-1.280790e+01
1949.535,0.769,-0.804,4.90524012e-09,6.84535104e-10,-1.581977e+01
1951.034,0.724,-0.729,5.48947476e-09,7.54520976e-10,-1.718696e+01
1952.579,0.842,-0.821,4.802094e-09,6.7463946e-10,-1.525575e+01
1954.274,0.838,-0.852,4.72629168e-09,6.71539968e-10,-1.501461e+01
1955.965,0.801,-0.854,3.207925908e-09,5.42915604e-10,-1.261622e+01
1957.845,0.883,-1.079,4.11522804e-09,5.6906982e-10,-1.288268e+01
1959.477,0.961,-0.749,4.67219412e-09,6.45175872e-10,-1.484345e+01
1961.232,0.854,-0.794,4.8255966e-09,6.57839952e-10,-1.533235e+01
1962.813,0.739,-0.727,3.904181424e-09,5.94644292e-10,-1.423339e+01
1964.391,1.062,-0.840,4.06557756e-09,5.50253484e-10,-1.311371e+01
1966.190,0.717,-0.737,3.573738828e-09,5.8206852e-10,-1.405774e+01
1967.668,1.033,-0.761,4.31157276e-09,5.9649084e-10,-1.390284e+01
22863.217,19.058,-18.551,2.112465168e-10,4.79244744e-11,-1.210214e+00
22900.575,19.310,-18.300,2.13819606e-10,4.8273786e-11,-1.219035e+00
22938.813,18.682,-18.928,2.146594824e-10,4.84633908e-11,-1.223823e+00
22975.581,17.016,-18.086,2.393267976e-10,5.28682572e-11,-1.335057e+00
23007.581,10.090,-14.983,3.368256804e-10,7.41778884e-11,-1.873179e+00
23038.728,26.581,-21.058,1.6602003e-10,3.809578608e-11,-9.620148e-01
23086.995,18.431,-21.686,2.005075116e-10,4.53413664e-11,-1.144984e+00
23119.840,25.704,-14.414,2.010539124e-10,4.5391698e-11,-1.146255e+00
23166.728,21.440,-21.184,1.863951408e-10,4.22865828e-11,-1.067843e+00
23204.339,13.917,-16.171,2.675273832e-10,6.03993456e-11,-1.525236e+00
23242.949,20.439,-24.693,1.771700832e-10,4.01937228e-11,-1.014993e+00
23277.928,23.070,-14.540,2.135381292e-10,4.81326912e-11,-1.215472e+00
23315.622,12.956,-14.625,3.061444716e-10,6.74210988e-11,-1.702553e+00
23347.881,28.336,-19.303,1.690356492e-10,3.804038172e-11,-9.606157e-01
23394.109,14.704,-17.892,2.714305176e-10,5.82920712e-11,-1.472022e+00
23426.611,22.318,-17.799,1.988582508e-10,4.49684532e-11,-1.135567e+00
23473.372,18.182,-24.442,1.882831104e-10,4.25770488e-11,-1.075178e+00
23519.243,19.949,-27.690,1.861096644e-10,3.99103452e-11,-1.007837e+00
23551.788,12.478,-12.595,3.338463348e-10,7.36346952e-11,-1.859462e+00
23583.444,18.432,-19.178,2.136122208e-10,4.83047928e-11,-1.219818e+00
23626.821,22.694,-24.945,1.680512328e-10,3.800194596e-11,-9.596451e-01
23658.767,13.314,-9.252,3.729638484e-10,8.1885276e-11,-2.067810e+00
23688.149,11.512,-16.068,3.192365088e-10,6.90634296e-11,-1.744026e+00
23717.985,24.300,-18.324,1.980066528e-10,4.34729196e-11,-1.097801e+00
23762.640,22.270,-20.354,1.99083852e-10,4.36426848e-11,-1.102088e+00
23808.369,19.166,-23.458,1.98616374e-10,4.36068072e-11,-1.101182e+00
23844.426,20.718,-16.891,2.249389296e-10,4.94616276e-11,-1.249031e+00
23886.830,18.432,-21.685,1.978880112e-10,4.51864908e-11,-1.141073e+00
23934.091,21.308,-28.830,2.323311408e-10,4.35261024e-11,-1.099144e+00
46929.534,16.173,-11.408,1.071404532e-10,2.409644556e-11,-6.084961e-01
46963.257,17.552,-17.550,8.34368832e-11,1.880177112e-11,-4.747922e-01
47007.636,18.305,-26.827,6.39382392e-11,1.443591468e-11,-3.645433e-01
47043.115,17.928,-17.174,8.38065888e-11,1.899555768e-11,-4.796858e-01
47088.747,27.458,-27.703,5.39093016e-11,1.214798904e-11,-3.067674e-01
47134.130,17.176,-17.926,8.48859264e-11,1.90912788e-11,-4.821030e-01
47168.732,12.663,-17.425,9.86814576e-11,2.206584864e-11,-5.572184e-01
47198.033,13.449,-16.639,1.100862972e-10,2.3511609e-11,-5.937275e-01
47226.525,25.074,-15.043,7.5106944e-11,1.692469548e-11,-4.273913e-01
47270.858,28.381,-19.258,6.83077032e-11,1.461438792e-11,-3.690502e-01
47322.579,19.284,-23.341,7.25536548e-11,1.600852176e-11,-4.042556e-01
47365.430,21.565,-23.567,6.48999252e-11,1.459632636e-11,-3.685941e-01
47402.455,17.134,-15.461,9.42570288e-11,2.068228404e-11,-5.222799e-01
47441.259,18.448,-21.669,7.73711136e-11,1.697710608e-11,-4.287148e-01
47474.875,12.412,-15.168,1.077907248e-10,2.414921256e-11,-6.098286e-01
47507.230,22.682,-19.943,7.533405e-11,1.62029934e-11,-4.091665e-01
47545.731,19.284,-15.819,8.79795972e-11,1.926936e-11,-4.866000e-01
47579.932,12.663,-14.918,1.0539045e-10,2.393441424e-11,-6.044044e-01
47615.410,19.809,-22.815,6.8853708e-11,1.548555228e-11,-3.910493e-01
47648.054,12.239,-12.835,1.232354772e-10,2.6941563e-11,-6.803425e-01
47683.394,19.523,-23.101,7.1702928e-11,1.579155336e-11,-3.987766e-01
47740.001,23.092,-37.084,5.79387204e-11,1.19998494e-11,-3.030265e-01
47785.000,15.702,-21.908,8.21132136e-11,1.79844984e-11,-4.541540e-01
47826.275,19.558,-25.573,6.52175172e-11,1.461120012e-11,-3.689697e-01
47884.932,26.092,-39.098,4.66820244e-11,1.028105496e-11,-2.596226e-01
47931.207,17.427,-20.183,7.78561344e-11,1.757827764e-11,-4.438959e-01
47964.810,18.926,-16.177,8.7758946e-11,1.922102424e-11,-4.853794e-01
48012.807,21.075,-29.071,6.09906132e-11,1.338282396e-11,-3.379501e-01
48077.254,36.854,-43.372,6.33228552e-11,1.084662216e-11,-2.739046e-01
52979.628,26.956,-30.712,5.09621112e-11,1.147705812e-11,-2.898247e-01
53024.386,14.794,-17.801,9.10161648e-11,2.046091608e-11,-5.166898e-01
53066.757,27.583,-27.578,5.28554268e-11,1.198925244e-11,-3.027589e-01
53124.769,17.211,-30.428,6.79879332e-11,1.45893528e-11,-3.684180e-01
53176.327,30.843,-34.347,4.50840852e-11,1.022647032e-11,-2.582442e-01
53225.096,19.684,-17.926,7.78483728e-11,1.75950126e-11,-4.443185e-01
53270.558,26.875,-25.778,6.41984508e-11,1.340702352e-11,-3.385612e-01
53326.834,28.268,-29.400,5.7016476e-11,1.217562588e-11,-3.074653e-01
53381.313,21.428,-26.211,6.85140192e-11,1.46308734e-11,-3.694665e-01
53420.589,19.761,-17.848,8.26231032e-11,1.812185496e-11,-4.576226e-01
53458.277,27.206,-17.926,6.49807884e-11,1.458197532e-11,-3.682317e-01
53511.933,18.681,-26.450,6.60986964e-11,1.496626956e-11,-3.779361e-01
53560.163,20.597,-29.549,6.1483356e-11,1.350821736e-11,-3.411166e-01
53607.587,28.335,-26.826,5.34903732e-11,1.20249162e-11,-3.036595e-01
53656.981,21.565,-21.059,6.95802888e-11,1.561412556e-11,-3.942961e-01
53715.256,28.480,-36.710,4.70687184e-11,1.03943664e-11,-2.624840e-01
53766.000,30.389,-22.264,5.90775768e-11,1.29575754e-11,-3.272115e-01
53814.966,16.526,-18.576,9.28239048e-11,1.982214828e-11,-5.005593e-01
53852.921,23.703,-21.429,6.8350194e-11,1.49913522e-11,-3.785695e-01
53909.395,27.405,-32.771,5.16737232e-11,1.13144328e-11,-2.857180e-01
53958.707,23.224,-21.907,6.87756168e-11,1.508466168e-11,-3.809258e-01
54004.838,14.703,-22.907,8.7597774e-11,1.87061292e-11,-4.723770e-01
54057.111,50.178,-37.571,6.275214e-11,1.034620092e-11,-2.612677e-01
57553.860,1381.682,-172.873,1.150828272e-10,2.645339796e-11,-6.680151e-01
58951.948,16.189,-16.406,5.31405864e-11,1.113839892e-11,-2.812727e-01
58989.072,21.689,-20.935,3.431446128e-11,7.73450568e-12,-1.953158e-01
59027.177,16.179,-16.416,4.81137228e-11,1.055930832e-11,-2.666492e-01
59056.394,12.036,-13.038,5.89674888e-11,1.31855328e-11,-3.329680e-01
59080.088,15.922,-11.659,5.30721576e-11,1.189095732e-11,-3.002767e-01
59108.170,15.421,-12.160,5.35914324e-11,1.200730212e-11,-3.032147e-01
59139.660,11.511,-16.069,5.92093656e-11,1.269235836e-11,-3.205141e-01
59163.707,10.030,-12.536,6.55890048e-11,1.475421552e-11,-3.725812e-01
59201.832,22.049,-28.095,4.96929312e-11,8.55229716e-12,-2.159671e-01
59430.301,15.045,-17.550,5.82711228e-11,1.302982164e-11,-3.290359e-01
59460.807,17.134,-15.461,5.98915548e-11,1.314348948e-11,-3.319063e-01
59532.198,27.205,-54.256,5.63204268e-11,1.261852812e-11,-3.186497e-01
59579.210,20.310,-19.807,4.63435236e-11,1.042441488e-11,-2.632428e-01
59612.593,17.014,-13.073,6.44790564e-11,1.415023236e-11,-3.573291e-01
59652.549,12.161,-22.941,5.31767016e-11,1.19377764e-11,-3.014590e-01
59696.049,28.836,-31.339,3.119087268e-11,7.0863012e-12,-1.789470e-01
59744.167,13.313,-19.282,5.99684976e-11,1.321028676e-11,-3.335931e-01
59786.234,23.898,-28.754,5.67785196e-11,1.006193232e-11,-2.540892e-01
86805.385,10853.770,-582.823,1.912695048e-11,4.44312e-12,-1.122000e-01
97687.224,19.569,-28.070,3.541711932e-11,7.44526332e-12,-1.880117e-01
97731.364,28.083,-24.571,2.812690584e-11,6.32470212e-12,-1.597147e-01
97786.489,23.104,-27.042,3.042898848e-11,6.6519486e-12,-1.679785e-01
97835.203,17.015,-25.610,3.6325278e-11,7.9409088e-12,-2.005280e-01
97895.089,44.884,-42.872,1.672627176e-11,3.818305656e-12,-9.642186e-02
97964.293,28.334,-24.320,2.855426112e-11,6.43284576e-12,-1.624456e-01
98028.525,26.785,-35.898,2.581579044e-11,5.55093e-12,-1.401750e-01
98099.937,35.607,-44.627,1.858559076e-11,4.19492304e-12,-1.059324e-01
98157.983,30.214,-22.439,2.906491104e-11,6.52341096e-12,-1.647326e-01
98208.882,19.432,-20.685,3.769756452e-11,8.42943024e-12,-2.128644e-01
98274.320,41.750,-46.006,1.710538632e-11,3.860828532e-12,-9.749567e-02
98351.171,25.075,-35.101,2.49242202e-11,5.60453652e-12,-1.415287e-01
98405.204,28.710,-28.958,2.5798905e-11,5.8012218e-12,-1.464955e-01
98461.315,22.746,-27.401,3.112388532e-11,6.85255428e-12,-1.730443e-01
98521.441,22.795,-37.380,2.7359145e-11,5.8727592e-12,-1.483020e-01
98585.729,46.263,-41.493,1.707295392e-11,3.839077044e-12,-9.694639e-02
98673.362,26.328,-41.369,2.175690924e-11,4.90150188e-12,-1.237753e-01
98732.534,27.331,-32.845,2.486472516e-11,5.60164968e-12,-1.414558e-01
98799.949,45.158,-40.083,3.573938016e-11,5.59171404e-12,-1.412049e-01
103457.485,34.854,-35.351,2.087408268e-11,4.69373256e-12,-1.185286e-01
103513.651,23.820,-21.311,3.234303468e-11,7.27263504e-12,-1.836524e-01
103560.162,19.934,-22.691,3.504224592e-11,7.83568368e-12,-1.978708e-01
103607.926,19.809,-27.830,3.123238932e-11,6.9967656e-12,-1.766860e-01
103661.582,26.328,-33.847,2.55322584e-11,5.59137348e-12,-1.411963e-01
103721.130,31.970,-33.220,2.275627464e-11,5.11696152e-12,-1.292162e-01
103794.588,36.239,-41.488,1.964710044e-11,4.34108268e-12,-1.096233e-01
103873.450,20.059,-42.623,2.597009184e-11,5.54620572e-12,-1.400557e-01
103923.215,20.441,-29.705,3.386170656e-11,7.0835292e-12,-1.788770e-01
103966.221,17.552,-22.565,3.688303212e-11,8.27803944e-12,-2.090414e-01
104007.968,25.952,-24.195,2.920242996e-11,6.54201108e-12,-1.652023e-01
104081.806,34.855,-47.886,1.797850296e-11,4.04263332e-12,-1.020867e-01
104151.385,27.959,-34.724,2.34159156e-11,5.26528728e-12,-1.329618e-01
104204.542,12.412,-25.198,3.8547036e-11,8.68387608e-12,-2.192898e-01
104253.433,33.725,-36.480,2.068962984e-11,4.67845884e-12,-1.181429e-01
104320.886,31.463,-33.728,2.330745516e-11,5.14984536e-12,-1.300466e-01
104384.284,48.298,-31.936,1.910525364e-11,4.18390632e-12,-1.056542e-01
104470.693,22.066,-38.110,2.452116744e-11,5.50354068e-12,-1.389783e-01
104519.711,23.194,-26.953,2.909266272e-11,6.54175764e-12,-1.651959e-01
104581.573,36.543,-38.668,2.522507328e-11,4.95412236e-12,-1.251041e-01
121562.478,32.722,-29.961,2.503220544e-11,5.64530868e-12,-1.425583e-01
121635.970,59.524,-40.769,1.613695644e-11,3.567532716e-12,-9.008921e-02
121729.591,33.600,-34.097,2.276739432e-11,5.11701696e-12,-1.292176e-01
121801.814,34.089,-38.623,2.205143424e-11,4.819815e-12,-1.217125e-01
121889.011,32.141,-53.107,1.972622124e-11,4.22521704e-12,-1.066974e-01
121972.299,31.594,-51.147,1.814512392e-11,4.09212144e-12,-1.033364e-01
122032.977,26.077,-29.084,2.739491568e-11,6.14656944e-12,-1.552164e-01
122096.549,30.203,-37.495,2.49557022e-11,5.35363884e-12,-1.351929e-01
122178.524,58.550,-51.772,1.41373584e-11,3.166587864e-12,-7.996434e-02
122267.036,27.707,-29.962,2.640049236e-11,5.92345116e-12,-1.495821e-01
122336.111,28.836,-41.369,2.418197364e-11,5.18765544e-12,-1.310014e-01
122409.199,35.982,-44.252,1.894420836e-11,4.26503088e-12,-1.077028e-01
122480.533,27.331,-35.352,2.481489252e-11,5.57719668e-12,-1.408383e-01
122545.847,47.266,-37.983,1.809059868e-11,4.07284812e-12,-1.028497e-01
122630.595,27.708,-37.482,2.384271648e-11,5.35869972e-12,-1.353207e-01
122691.060,37.440,-32.757,2.58225066e-11,5.41636128e-12,-1.367768e-01
127548.753,85.263,-102.786,1.65167046e-11,3.712824324e-12,-9.375819e-02
127696.565,82.876,-62.549,2.120545152e-11,4.78584216e-12,-1.208546e-01
127833.343,71.463,-53.903,2.452614516e-11,5.5205964e-12,-1.394090e-01
127967.863,39.744,-63.056,2.157733512e-11,4.85766864e-12,-1.226684e-01
128037.394,25.373,-29.788,1.804094424e-11,3.952689444e-12,-9.981539e-02
128094.466,25.970,-31.699,1.99506384e-11,4.3594056e-12,-1.100860e-01
128163.935,36.735,-43.499,2.000652984e-11,4.50461484e-12,-1.137529e-01
128251.188,49.774,-50.518,1.583332344e-11,3.560051088e-12,-8.990028e-02
128343.458,45.260,-42.496,1.818431604e-11,4.07736648e-12,-1.029638e-01
128424.446,41.999,-35.728,2.050485624e-11,4.61042604e-12,-1.164249e-01
128497.158,39.492,-30.713,2.285008704e-11,5.1306354e-12,-1.295615e-01
128595.011,46.943,-58.361,2.037043404e-11,3.944436804e-12,-9.960699e-02
133476.721,36.734,-40.993,1.997815644e-11,4.4795322e-12,-1.131195e-01
133566.481,44.759,-53.026,1.554696792e-11,3.495575952e-12,-8.827212e-02
133668.278,43.255,-57.038,1.529283492e-11,3.438436716e-12,-8.682921e-02
133747.135,47.139,-35.602,1.836938664e-11,4.13016912e-12,-1.042972e-01
133833.888,35.606,-39.614,2.04625278e-11,4.59445536e-12,-1.160216e-01
133920.642,26.578,-51.148,1.953748764e-11,4.39280424e-12,-1.109294e-01
133994.798,35.164,-47.578,1.9113336e-11,4.22046108e-12,-1.065773e-01
134069.576,35.605,-39.614,2.008754352e-11,4.516479e-12,-1.140525e-01
134146.550,33.851,-41.368,1.411252128e-11,3.177705564e-12,-8.024509e-02
134204.721,30.841,-24.320,1.589722992e-11,3.569711904e-12,-9.014424e-02
134265.703,17.498,-30.141,2.12172444e-11,4.43489112e-12,-1.119922e-01
134307.396,23.444,-24.195,1.84642524e-11,4.1345172e-12,-1.044070e-01
134365.314,28.209,-34.474,1.449789264e-11,3.255491448e-12,-8.220938e-02
134441.536,37.236,-48.013,1.77744204e-11,4.00191264e-12,-1.010584e-01
134563.637,68.079,-84.866,2.004721488e-11,3.178457964e-12,-8.026409e-02
139430.850,31.468,-28.707,1.474865568e-11,3.307228056e-12,-8.351586e-02
139516.819,55.822,-54.500,2.200892364e-11,4.82770728e-12,-1.219118e-01
139614.607,33.253,-41.966,3.420973512e-11,7.51311e-12,-1.897250e-01
139693.116,27.457,-45.255,1.199487168e-11,2.685923064e-12,-6.782634e-02
139752.790,30.465,-32.218,1.495815552e-11,3.34946898e-12,-8.458255e-02
139821.282,32.178,-38.026,2.288475684e-11,5.01366096e-12,-1.266076e-01
139905.484,48.269,-52.023,1.530454464e-11,3.44122416e-12,-8.689960e-02
140008.661,30.341,-54.908,1.792215216e-11,4.01306004e-12,-1.013399e-01
140077.237,31.970,-38.235,2.156180796e-11,4.82803992e-12,-1.219202e-01
140146.814,42.626,-37.608,1.907214408e-11,4.28836716e-12,-1.082921e-01
140238.957,50.776,-49.516,1.508099076e-11,3.41468226e-12,-8.622935e-02
140347.148,42.878,-57.415,1.519933932e-11,3.412826604e-12,-8.618249e-02
140441.066,34.209,-51.040,1.3772088e-11,3.029566716e-12,-7.650421e-02
140545.083,53.049,-69.809,1.138620384e-11,2.021725332e-12,-5.105367e-02
172678.328,32.220,-37.985,1.230048072e-11,2.773757844e-12,-7.004439e-02
172747.858,35.402,-37.310,1.247321196e-11,2.740135464e-12,-6.919534e-02
172827.853,38.149,-44.592,1.517316372e-11,3.355589556e-12,-8.473711e-02
172935.952,57.923,-69.951,1.158472656e-11,2.615525352e-12,-6.604862e-02
173056.733,52.479,-62.858,1.301138784e-11,2.857977144e-12,-7.217114e-02
173148.074,36.357,-38.862,1.152582156e-11,2.59175862e-12,-6.544845e-02
173219.031,23.068,-34.600,1.511767224e-11,3.389901372e-12,-8.560357e-02
173275.822,33.975,-33.722,1.277750232e-11,2.865154644e-12,-7.235239e-02
173352.922,27.080,-43.125,1.235198448e-11,2.77363152e-12,-7.004120e-02
173424.254,40.997,-44.252,1.016962848e-11,2.290019688e-12,-5.782878e-02
173497.547,27.880,-32.296,1.52825112e-11,3.343830336e-12,-8.444016e-02
173577.075,43.630,-51.648,9.07749216e-12,2.038345848e-12,-5.147338e-02
173653.299,25.074,-32.594,1.507637736e-11,3.38539212e-12,-8.548970e-02
173721.652,34.448,-43.279,1.180175832e-11,2.582237196e-12,-6.520801e-02
173797.570,38.759,-41.470,1.356815988e-11,2.719721664e-12,-6.867984e-02
178431.329,27.923,-24.731,1.825169148e-11,3.911261904e-12,-9.876924e-02
178510.651,36.358,-51.399,1.036936296e-11,2.278025244e-12,-5.752589e-02
178591.010,41.247,-44.002,1.010948796e-11,2.283007716e-12,-5.765171e-02
178675.005,39.993,-42.748,1.043229924e-11,2.3492403e-12,-5.932425e-02
178739.444,25.701,-24.446,1.732889664e-11,3.891265092e-12,-9.826427e-02
178798.491,44.381,-33.346,1.117828404e-11,2.513670588e-12,-6.347653e-02
178895.463,42.687,-52.591,9.56155068e-12,2.10055824e-12,-5.304440e-02
178983.782,39.617,-45.632,1.012289256e-11,2.282795856e-12,-5.764636e-02
179060.381,30.715,-36.982,1.276688556e-11,2.870901396e-12,-7.249751e-02
179124.944,38.865,-33.847,1.252852128e-11,2.752366716e-12,-6.950421e-02
179205.680,35.856,-41.871,1.848196944e-11,4.1613462e-12,-1.050845e-01
179280.398,36.358,-38.862,1.322924328e-11,2.974786848e-12,-7.512088e-02
179357.499,36.984,-40.743,1.1121066e-11,2.497274208e-12,-6.306248e-02
179431.553,38.149,-37.071,1.214620704e-11,2.650519476e-12,-6.693231e-02
179537.450,65.138,-67.747,7.50202992e-12,1.568114064e-12,-3.959884e-02
184333.794,37.611,-42.623,1.102259664e-11,2.47449312e-12,-6.248720e-02
184414.781,36.859,-43.375,1.095841692e-11,2.469869424e-12,-6.237044e-02
184511.276,38.149,-59.637,9.44738784e-12,2.087741304e-12,-5.272074e-02
184594.932,44.757,-45.506,9.75111588e-12,2.191948704e-12,-5.535224e-02
184679.929,55.037,-40.241,9.3550248e-12,2.094602004e-12,-5.289399e-02
184764.176,25.951,-29.210,1.604585268e-11,3.602177568e-12,-9.096408e-02
184828.870,38.984,-38.743,1.205034732e-11,2.649516408e-12,-6.690698e-02
184895.811,22.190,-27.956,1.77805386e-11,3.981087e-12,-1.005325e-01
184954.982,48.268,-36.981,1.037500992e-11,2.33837802e-12,-5.904995e-02
185047.879,40.620,-44.629,1.048157352e-11,2.353037148e-12,-5.942013e-02
185138.392,65.444,-49.893,1.37153214e-11,3.074755464e-12,-7.764534e-02
185269.649,54.538,-65.814,1.298343024e-11,2.918209932e-12,-7.369217e-02
185409.270,77.892,-85.083,1.298047608e-11,2.088310356e-12,-5.273511e-02
195796.223,34.101,-41.119,1.146363372e-11,2.58148836e-12,-6.518910e-02
195863.043,39.993,-32.719,1.200048696e-11,2.694753864e-12,-6.804934e-02
195935.254,27.957,-32.218,1.450226448e-11,3.242805192e-12,-8.188902e-02
196013.892,47.104,-50.681,9.36459216e-12,2.057291676e-12,-5.195181e-02
196103.745,42.501,-42.748,1.590370848e-11,3.556177416e-12,-8.980246e-02
196192.503,31.469,-46.258,1.972589256e-11,4.42914516e-12,-1.118471e-01
196274.492,57.294,-50.520,1.295732988e-11,2.917522476e-12,-7.367481e-02
196370.148,34.351,-38.361,1.202635368e-11,2.704379832e-12,-6.829242e-02
196454.941,49.850,-50.443,9.09591012e-12,1.998264708e-12,-5.046123e-02
196542.902,42.124,-38.110,1.08594684e-11,2.438533944e-12,-6.157914e-02
196627.398,42.877,-42.372,1.026295776e-11,2.294867124e-12,-5.795119e-02
196705.376,27.582,-35.101,1.384690428e-11,3.109373784e-12,-7.851954e-02
